author,programming_language,hash,repo_url,severity,cvss2_integrity_impact,cvss3_integrity_impact,impact_score
Andy Honig,C,0b79459b482e85cb7426aa7da683a9f2c97aeae1,https://github.com/torvalds/linux,MEDIUM,COMPLETE,,
Andy Honig,C,a2c118bfab8bc6b8bb213abfc35201e441693d55,https://github.com/torvalds/linux,MEDIUM,NONE,,
Eric W. Biederman,C,3151527ee007b73a0ebd296010f1c0454a919c7d,https://github.com/torvalds/linux,LOW,PARTIAL,,
Eric W. Biederman,C,132c94e31b8bca8ea921f9f96a57d684fa4ae0a9,https://github.com/torvalds/linux,MEDIUM,NONE,,
Kees Cook,C,715230a44310a8cf66fbfb5a46f9a62a9b2de424,https://github.com/torvalds/linux,MEDIUM,PARTIAL,,
Mathias Krause,C,9b3e617f3df53822345a8573b6d358f6b9e5ed87,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,ef3313e84acbf349caecae942ab3ab731471f1a1,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,4683f42fde3977bdb4e8a09622788cc8b5313778,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,e11e0455c0d7d3d62276a0c55d9dfbc16779d691,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,c8c499175f7d295ef867335bceb9a76a2c3cdc38,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,2d6fbfe733f35c6b355c216644e08e149c61b271,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,5ae94c0d2f0bed41d6718be743985d61b7f5c47d,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,a5598bd9c087dc0efc250a5221e5d0e6f584ee88,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,b860d3cc62877fad02863e2a08efff69a19382d2,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,c77a4b9cffb6215a15196ec499490d116dfad181,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,3ce5efad47b62c57a4f5c54248347085a750ce0e,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,d26d6504f23e803824e8ebd14e52d4fc0a0b09cb,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,4a184233f21645cf0b719366210ed445d1024d72,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,60085c3d009b0df252547adb336d1ccca5ce52ec,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,680d04e0ba7e926233e3b9cee59125ce181f66ba,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,d5e0d0f607a7a029c6563a0470d88255c89a8d11,https://github.com/torvalds/linux,MEDIUM,NONE,,
Wei Yongjun,C,c802d759623acbd6e1ee9fbdabae89159a513913,https://github.com/torvalds/linux,MEDIUM,NONE,,
Mathias Krause,C,72a763d805a48ac8c0bf48fdb510e84c12de51fe,https://github.com/torvalds/linux,MEDIUM,NONE,,
Namhyung Kim,C,6a76f8c0ab19f215af2a3442870eeb5f0e81998d,https://github.com/torvalds/linux,HIGH,COMPLETE,,
Eric W. Biederman,C,6708075f104c3c9b04b23336bb0366ca30c3931b,https://github.com/torvalds/linux,LOW,PARTIAL,,
Andy Lutomirski,C,e3211c120a85b792978bcb4be7b2886df18d27f0,https://github.com/torvalds/linux,LOW,PARTIAL,,
Tommi Rantala,C,8176cced706b5e5d15887584150764894e94e02f,https://github.com/torvalds/linux,HIGH,COMPLETE,,
Stephane Eranian,C,f1923820c447e986a9da0fc6bf60c1dccdf0408e,https://github.com/torvalds/linux,MEDIUM,NONE,,
Linus Torvalds,C,b4cbb197c7e7a68dbad0d491242e3ca67420c13e,https://github.com/torvalds/linux,MEDIUM,COMPLETE,,
Emese Revfy,C,b9e146d8eb3b9ecae5086d373b50fa0c1f3e7f0f,https://github.com/torvalds/linux,LOW,NONE,,
Linus Torvalds,C,fc9bbca8f650e5f738af8806317c0a041a48ae4a,https://github.com/torvalds/linux,MEDIUM,COMPLETE,,
Linus Torvalds,C,83f1b4ba917db5dc5a061a44b3403ddb6e783494,https://github.com/torvalds/linux,MEDIUM,COMPLETE,,
Hugh Dickins,C,42cb14b110a5698ccf26ce59c4441722605a3743,https://github.com/torvalds/linux,MEDIUM,PARTIAL,HIGH,5.9
Miklos Szeredi,C,2c5816b4beccc8ba709144539f6fdd764f8fa49c,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Roman Gushchin,C,3ca8138f014a913f98e6ef40e939868e1e9ea876,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Paolo Bonzini,C,cbdb967af3d54993f5814f1cee0ed311a055377d,https://github.com/torvalds/linux,MEDIUM,NONE,,
Michael Neuling,C,d2b9d2a5ad5ef04ff978c9923d19730cb05efd55,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Michael Neuling,C,7f821fc9c77a9b01fe7b1d6e72717b33d8d64142,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Rainer Weikusat,C,7d267278a9ece963d77eefec61630223fce08c6c,https://github.com/torvalds/linux,MEDIUM,PARTIAL,LOW,4.2
Quentin Casasnovas,C,8c7188b23474cca017b3ef354c4a58456f68303a,https://github.com/torvalds/linux,MEDIUM,PARTIAL,LOW,4.7
David Howells,C,096fe9eaea40a17e125569f9e657e34cdb6d73bd,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Vladis Dronov,C,8e20cf2bce122ce9262d6034ee5d5b76fbb92f96,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Eric Dumazet,C,45f6fad84cc305103b28d73482b344d7f5b76f39,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Miklos Szeredi,C,acff81ec2c79492b180fade3c2894425cd35a545,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Jan Kara,C,ea3d7209ca01da209cda6f0dea8be9cc4b7a933b,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Peter Hurley,C,dd42bf1197144ede075a9d4793123f7689e164bc,https://github.com/torvalds/linux,HIGH,NONE,NONE,3.6
Hannes Frederic Sowa,C,79462ad02e861803b3840cc782248c7359451cd9,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,5.9
WANG Cong,C,09ccfd238e5a0e670d8178cf50180ea81ae09ae1,https://github.com/torvalds/linux,LOW,NONE,NONE,1.4
David S. Miller,C,5233252fce714053f0151680933571a2da9cbfb4,https://github.com/torvalds/linux,LOW,NONE,NONE,1.4
Alan Stern,C,e50293ef9775c5f1cf3fcc093037dd6a8c5684ea,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
David Howells,C,b4a1b4f5047e4f54e194681125c74c0aa64d637d,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Andrew Honig,C,0185604c2d82c560dab2f2933a18f797e74ab5a8,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,4.0
Hariprasad S,C,67f1aee6f45059fd6b0f5b0ecb2c97ad0451f6b3,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Al Viro,C,76cc404bfdc0d419c720de4daaf2584542734f42,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Eric Dumazet,C,197c949e7798fbf28cfadc69d9ca0c2abbf93191,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Peter Zijlstra,C,12ca6ad2e3a896256f086497a7c7406a547ee373,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Yuchung Cheng,C,8b8a321ff72c785ed5e8b4cf6eda20b35d427390,https://github.com/torvalds/linux,HIGH,NONE,NONE,3.6
willy tarreau,C,712f4aad406bb1ed67f3f98d04c044191f0ff593,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Andy Lutomirski,C,71b3c126e61177eb693423f2e18a1914205b165e,https://github.com/torvalds/linux,MEDIUM,PARTIAL,HIGH,5.9
Takashi Iwai,C,030e2c78d3a91dd0d27fef37e91950dde333eba1,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Takashi Iwai,C,3567eb6af614dac436c4b16a8d426f9faed639b3,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Takashi Iwai,C,ee8413b01045c74340aa13ad5bdf905de32be736,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Takashi Iwai,C,af368027a49a751d6ff4ee9e3f9961f35bb4fede,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Takashi Iwai,C,b5a663aa426f4884c71cd8580adae73f33570f0d,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Herbert Xu,C,dd504589577d8e8e70f51f997ad487a4cb6c026f,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Takashi Iwai,C,2ba1fe7a06d3624f9a7586d672b55f08f7c670f3,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Benjamin Tissoires,C,50220dead1650609206efe91f0cc116132d59b3f,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Yevgeny Pats,C,23567fd052a9abb6d67fe8e7a9ccdd9800a540f2,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Johan Hovold,C,cac9b50b0d75a1d50d6c056ff65c005f3224c8e0,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Vladis Dronov,C,cb3232138e37129e88240a98a1d2aba2187ff57c,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Peter Hurley,C,5c17c861a357e9458001f021a7afa7aab9937439,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,4.2
Mauro Carvalho Chehab,C,8dfbcc4351a0b6d2f2d77f367552f48ffefafe18,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Phil Turnbull,C,c58d6c93680f28ac58984af61d0a7ebf4319c241,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Hannes Frederic Sowa,C,415e3d3e90ce9e18727e8843ae343eda5a58fad6,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Daniel Borkmann,C,a1b14d27ed0965838350f1377ff97c93ee383492,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Ryan Ware,C,613317bd212c585c20796c10afe5daaa95d4b0a1,https://github.com/torvalds/linux,LOW,PARTIAL,HIGH,3.6
Andrey Konovalov,C,07d86ca93db7e5cdf4743564d98292042ec21af7,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Jan Kara,C,82939d7999dfc1f1998c4b1c12e2f19edbdff272,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Jan Kara,C,be0726d33cb8f411945884664924bed3cb8c70ee,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Bart Van Assche,C,51093254bf879bc9ce96590400a87897c7498463,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Mateusz Guzik,C,2e83b79b2d6c78bf1b4aa227938a214dcbddc83f,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Oliver Neukum,C,1666984c8625b3db19a9abc298931d35ab7bc64b,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Bjørn Mork,C,4d06dd537f95683aba3651098ae288b7cbff8274,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Martin Schwidefsky,C,3446c13b268af86391d06611327006b059b8bab1,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,5.9
Hector Marco-Gisbert,C,8b8addf891de8a00e4d39fc32f93f7c5eb8feceb,https://github.com/torvalds/linux,MEDIUM,PARTIAL,HIGH,5.9
EunTaik Lee,C,9590232bb4f4cc824f3425a6e1349afbe6d6d2b7,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Florian Westphal,C,d157bd761585605b7882935ffb86286919f62ea1,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
David S. Miller,C,fbd40ea0180a2d328c5adc61414dc8bab9335ce2,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Josh Boyer,C,9c6ba456711687b794dcf285856fc14e2c76074f,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Arnaldo Carvalho de Melo,C,34b88a68f26a75e4fded796f1a49c40f82234b7d,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Takashi Iwai,C,0f886ca12765d20124bd06291c82951fd49a33be,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Oliver Neukum,C,a0ad220c96692eda76b2e3fd7279f3dcd1d8a8ff,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Josh Boyer,C,4ec0ef3a82125efc36173062a50624550a900ae0,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Oliver Neukum,C,8835ba4a39cf53f705417b3b3a94eb067673f2c9,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Jesse Gross,C,fac8e0f579695a3ecbc4d3cac369139d7f819971,https://github.com/torvalds/linux,HIGH,NONE,NONE,3.6
Miklos Szeredi,C,11f3710417d026ea2f4fcf362d866342c5274185,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Guillaume Nault,C,1f461dcdd296eecedaffffc6bae2bfa90bd7eb89,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Vladis Dronov,C,950336ba3e4a1ffd2ca60d29f6ef386dd2c7351d,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Florian Westphal,C,6e94e0cfb0887e4013b3b930fa6ab1fe6bb6ba91,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,5.2
Florian Westphal,C,54d83fc74aa9ec72794373cb47432c5f7fb1a309,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Ignat Korchagin,C,b348d7dddb6c4fbfc810b7a0626e8ec9e29f7cbb,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Oliver Neukum,C,4e9a0b05257f29cf4b75f3209243ed71614d062e,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Oliver Neukum,C,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Oliver Neukum,C,5a07975ad0a36708c6b0a5b9fea1ff811d0b0c1f,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Vladis Dronov,C,162f98dea487206d9ab79fc12ed64700667a894d,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Jerome Marchand,C,8d4a2ec1e0b41b0cf9a0c5cd4511da7f8e4f3de2,https://github.com/torvalds/linux,HIGH,NONE,NONE,3.6
Sakari Ailus,C,2c1f6951a8a82e6de0d82b1158b5e493fc6c54ab,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Florian Westphal,C,ce683e5f9d045e5d67d1312a42b359cb2ab2a13c,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Takashi Iwai,C,3aa02cb664c5fb1042958c8d1aa8c35055a2ebc4,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Lars-Peter Clausen,C,38740a5b87d53ceb89eb2c970150f6e94e00373a,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Laxman Dewangan,C,251e22abde21833b3d29577e4d8c7aaccd650eee,https://github.com/torvalds/linux,HIGH,PARTIAL,HIGH,5.9
Ben Hutchings,C,f43bfaeddc79effbf3d0fcb53ca477cca66f3db8,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Jan Kara,C,06bd3c36a733ac27962fea7d6f47168841376824,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Jann Horn,C,8358b02bf67d3a5d8a825070e1aa73f25fb2e4c7,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Martin Schwidefsky,C,532c34b5fbf1687df63b3fcd5b2846312ac943c6,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Ashutosh Dixit,C,9bf292bfca94694a721449e3fd752493856710f6,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,5.2
Alexei Starovoitov,C,92117d8443bc5afacc8d5ba82e541946310f106e,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,5.9
Kangjie Lu,C,681fef8380eb818c0b845fca5d2ab1dcbab114ee,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Kangjie Lu,C,b8670c09f37bdf2847cc44f36511a53afc6161fd,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Kangjie Lu,C,5f8e44741f9f216e33736ea4ec65ca9ac03036e6,https://github.com/torvalds/linux,LOW,NONE,NONE,1.4
Eric W. Biederman,C,5ec0811d30378ae104f250bfc9b3640242d81e3f,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Mathias Krause,C,8148a73c9901a8794a50f950083c00ccf97d43b3,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Al Viro,C,99d825822eade8d827a1817357cbf3f889a552d6,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Kangjie Lu,C,cec8f96e49d9be372fdb0c3836dcf31ec71e457e,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Kangjie Lu,C,9a47e9cff994f37f7f0dbd9ae23740d0f64f9fe6,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Kangjie Lu,C,e4ec8cc8039a7063e24204299b462bd1383184a5,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Kangjie Lu,C,79e48650320e6fba48369fccf13fd045315b19b8,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Miklos Szeredi,C,54d5ca871e72f2bb172ec9323497f01cd5091ec7,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Miklos Szeredi,C,9409e22acdfc9153f88d9b1ed2bd2a5b34d2d3ca,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
David Howells,C,23c8a812dc3c621009e4f0e5342aa4e2ede1ceaa,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Steven Rostedt (Red Hat),C,59643d1535eb220668692a5359de22545af579f6,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Richard Alpe,C,45e093ae2830cd1264677d47ff9a95a71f5d9f9c,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Herbert Xu,C,92964c79b357efd980812c4de5c1fd2ec8bb5520,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Andy Honig,C,9842df62004f366b9fed2423e24df10542ee0dc5,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,5.2
Roman Kagan,C,3ce424e45411cf5a13105e0386b6ecf6eeb4f66f,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Kangjie Lu,C,5d2be1422e02ccd697ccfcd45c85b4a26e6178e2,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Kangjie Lu,C,4116def2337991b39919f3b448326e21c40e0dbb,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Jann Horn,C,2f36db71009304b3f0b95afacd8eba1f9f046b87,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Dan Carpenter,C,38327424b40bcebe2de92d07312c89360ac9229a,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Scott Bauer,C,93a2001bdfd5376c3dc2158653034c20392d15c5,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Ben Hutchings,C,999653786df6954a31044528ac3f7a5dadca08f4,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Omar Sandoval,C,8ba8682107ee2ca3347354e018865d8e1967c5f4,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Dan Carpenter,C,096cdc6f52225835ff503f987a0d68ef770bb78e,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Vegard Nossum,C,30a46a4647fd1df9cf52e43bf467f0d9265096ca,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Jeff Mahoney,C,f0fe970df3838c202ef6c07a4c2b36838ef0a88b,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Eric Dumazet,C,75ff39ccc1bd5d3c455b6822ab09e533c551f758,https://github.com/torvalds/linux,MEDIUM,PARTIAL,LOW,2.5
James Patrick-Evans,C,aa93d1fee85c890a34f2510a310e55ee76a27848,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Paul Moore,C,43761473c254b45883a64441dd0bc85a42f3645c,https://github.com/torvalds/linux,LOW,PARTIAL,HIGH,3.6
Paul Mackerras,C,f024ee098476a3e620232e4a78cfac505f121245,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,4.0
Paul Mackerras,C,93d17397e4e2182fdaad503e2f9da46202c0f1c3,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,4.0
Scott Bauer,C,10eec60ce79187686e052092e5383c99b4420a20,https://github.com/torvalds/linux,MEDIUM,PARTIAL,HIGH,5.9
Vegard Nossum,C,77da160530dd1dc94f6ae15a981f24e5f0021e84,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Eric Dumazet,C,bb1fceca22492109be12640d49f5ea5a544c6bb4,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Arend Van Spriel,C,ded89912156b1a47d940a0c954c43afbabd0c42c,https://github.com/torvalds/linux,MEDIUM,PARTIAL,LOW,4.2
Eric Biggers,C,163ae1c6ad6299b19e22b4a35d5ab24a89791a98,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Dan Carpenter,C,7bc2b55a5c030685b399bb65b6baa9ccc3d1f167,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Al Viro,C,1c109fabbd51863475cd12ac206bdd249aee35af,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Jann Horn,C,22f6b4d34fcf039c63a94e7670e0da24f8575a5a,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Greg Kroah-Hartman,C,2fae9e5a7babada041e2e161699ade2447a01989,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,5.9
Jan Kara,C,073931017b49d9458aa351605b43a7e34598caef,https://github.com/torvalds/linux,LOW,PARTIAL,LOW,2.5
Linus Torvalds,C,19be0eaffa3ac7d8eb6784ad9bdbc7d67ed8e619,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Vlad Tsyrklevich,C,05692d7005a364add85c6e25a6c4447ce08f913a,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
David Howells,C,7df3e59c3d1df4f87fe874c7956ef7a3d2f4d5fb,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Marcelo Ricardo Leitner,C,bf911e985d6bbaa328c20c3e05f4eb03de11fdd6,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Owen Hofmann,C++,d9092f52d7e61dd1557f2db2400ddb430e85937e,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Stefan Richter,C,667121ace9dbafb368618dbabcf07901c962ddac,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,5.9
Brian Foster,C,04197b341f23b908193308b8d63d17ff23232598,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Eric Dumazet,C,ac6e780070e30e4c35bd395acfe9191e6268bdd3,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Wei Huang,C,9e3f7a29694049edd728e2400ab57ad7553e5aa9,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,4.0
Guillaume Nault,C,32c231164b762dddefa13af5a0101032c70b50ef,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,5.9
Radim Krčmář,C++,2117d5398c81554fbf803f5fd1dc55eb78216c0c,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Radim Krčmář,C,81cdb259fb6d8c1c4ecfeea389ff5a73c07f5755,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,6.0
Andrey Ryabinin,C,f5527fffff3f002b0a6b376163613b82f69de073,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Dan Carpenter,C,193e87143c290ec16838f5368adc0e0bc94eb931,https://github.com/torvalds/linux,HIGH,PARTIAL,HIGH,5.9
David Ahern,C,79dc7e3f1cd323be4c81aa1a94faa1b3ed987fb2,https://github.com/torvalds/linux,HIGH,NONE,NONE,3.6
Florian Westphal,C,9b57da0630c9fd36ed7a20fc0f98dc82cc0777fa,https://github.com/torvalds/linux,MEDIUM,PARTIAL,HIGH,5.9
Dan Carpenter,C,a0f1d21c1ccb1da66629627a74059dd7f5ac9c61,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Eryu Guan,C,3a4b77cd47bb837b8557595ec7425f281f2ca1fe,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Philip Pettersson,C,84ac7260236a49c79eede91617700174c2c19b0c,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Eric Dumazet,C,b98b0bc8c431e3ceb4b26b0dfc8db509518fb290,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
tim,C,48a992727d82cb7db076fa15d372178743b1f4cd,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Linus Torvalds,C,a0ac402cfcdc904f9772e1762b3fda112dcc56a0,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Ilya Dryomov,C,a45f795c65b479b4ba107b6ccde29b896d51ee98,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Andy Lutomirski,C,06deeec77a5a689cc94b21a8a91a76e42176685d,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Jim Mattson,C,ef85b67385436ddc1998f45f1d6a210f935b3388,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
Al Viro,C,128394eff343fc6d2f32172f03e24829539c5835,https://github.com/torvalds/linux,MEDIUM,COMPLETE,HIGH,5.9
Greg Kroah-Hartman,C,1ebb71143758f45dc0fa76e2f48429e13b16d110,https://github.com/torvalds/linux,MEDIUM,PARTIAL,HIGH,5.9
Zhou Chengming,C,93362fa47fe98b62e4a34ab408c4a418432e7939,https://github.com/torvalds/linux,MEDIUM,NONE,NONE,3.6
Gu Zheng,C,497de07d89c1410d76a15bec2bb41f24a2a89f31,https://github.com/torvalds/linux,LOW,PARTIAL,LOW,2.5
Johan Hovold,C,146cc8a17a3b4996f6805ee5c080e7101277c410,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
John Sperbeck,C,c4e490cf148e85ead0d1b1c2caaba833f1d5b29f,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Steve Rutherford,C++,129a72a0d3c8e139a04512325384fe5ac119e74d,https://github.com/torvalds/linux,LOW,NONE,NONE,5.2
Paolo Bonzini,C++,33ab91103b3415e12457e3104f0e4517ce12d0f3,https://github.com/torvalds/linux,MEDIUM,PARTIAL,HIGH,5.9
Stefan Schmidt,C,05a974efa4bdf6e2a150e3f27dc6fcf0a9ad5655,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Johan Hovold,C,6d104af38b570d37aa32a5803b04c354f8ed513d,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Peter Zijlstra,C,321027c1fe77f892f4ea07846aeae08cefbbb290,https://github.com/torvalds/linux,HIGH,COMPLETE,HIGH,5.9
Al Viro,C,b9dc6f65bc5e232d1c05fe34b5daadc7e8bbf1fb,https://github.com/torvalds/linux,LOW,NONE,NONE,3.6
