username,repositorio,hash,linguagem_programacao,Classificacao
autor nulo,https://github.com/owncloud/core,e817504569dce49fd7a677fa510e500394af0c48,PHP,NÃO FAMILIAR
autor nulo,https://github.com/owncloud/core,f955f6a6857754826af8903475688ba54f72c1bb,PHP,NÃO FAMILIAR
autor nulo,https://github.com/owncloud/core,00595351400523168e18a08e3ffa5c3b1e7c1f6e,PHP,NÃO FAMILIAR
tanghus,https://github.com/owncloud/core,54a371700554ed21a5cb7db03126b6c95ae4cbd3,PHP,FAMILIAR
NicolasDichtel,https://github.com/torvalds/linux,70789d7052239992824628db8133de08dc78e593,C,FAMILIAR
dolph,https://github.com/openstack/keystone,1d146f5c32e58a73a677d308370f147a3271c2cb,Python,FAMILIAR
dolph,https://github.com/openstack/keystone,868054992faa45d6f42d822bf1588cb88d7c9ccb,Python,FAMILIAR
dolph,https://github.com/openstack/keystone,4ebfdfaf23c6da8e3c182bf3ec2cb2b7132ef685,Python,FAMILIAR
autor nulo,https://github.com/torvalds/linux,ed6fe9d614fc1bca95eb8c0ccd0e92db00ef9d5d,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,dee1f973ca341c266229faa5a1a5bb268bed3531,C,NÃO FAMILIAR
ptone,https://github.com/django/django,9305c0e12d43c4df999c3301a1f0c742264a657e,Python,FAMILIAR
kees,https://github.com/torvalds/linux,b66c5984017533316fd1951770302649baf1aa33,C,FAMILIAR
netoptimizer,https://github.com/torvalds/linux,8f363b77ee4fbf7c3bbcf5ec2c5ca482d396d664,C,FAMILIAR
autor nulo,https://github.com/openstack/glance,6ab0992e5472ae3f9bef0d2ced41030655d9d2bc,Python,NÃO FAMILIAR
LukasReschke,https://github.com/owncloud/core,9605e1926c6081e88326bf78a02c1d1b83126c4f,PHP,FAMILIAR
autor nulo,https://github.com/forkcms/forkcms,641e27bf1e9a7e320d6856399a7c274934bb351e,PHP,NÃO FAMILIAR
ruleant,https://github.com/phpmyadmin/phpmyadmin,cfd688d2512df9827a8ecc0412fc264fc5bcb186,PHP,FAMILIAR
nijel,https://github.com/phpmyadmin/phpmyadmin,a547f3d3e2cf36c6a904fa3e053fd8bddd3fbbb0,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,9c52057c698fb96f8f07e7a4bcf4801a092bda89,C,NÃO FAMILIAR
markwash,https://github.com/openstack/glance,b591304b8980d8aca8fa6cda9ea1621aca000c88,Python,FAMILIAR
autor nulo,https://github.com/torvalds/linux,08dff7b7d629807dbb1f398c68dd9cd58dd657a1,C,NÃO FAMILIAR
thozza,https://github.com/torvalds/linux,95a69adab9acfc3981c504737a2b6578e4d846ef,C,NÃO FAMILIAR
dolph,https://github.com/openstack/keystone,38c7e46a640a94da4da89a39a5a1ea9c081f1eb5,Python,FAMILIAR
vishvananda,https://github.com/openstack/keystone,9d68b40cb9ea818c48152e6c712ff41586ad9653,Python,FAMILIAR
rjmackay,https://github.com/ushahidi/Ushahidi_Web,e8c7ecd42818c331db8945d20f8b1865bc6d157e,PHP,NÃO FAMILIAR
calfonso,https://github.com/openshift/origin-server,1ad0d1d792395306b59a34ad7b6e7e89a35d041e,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/openstack/nova,9d2ea970422591f8cdc394001be9a2deca499a5f,Python,NÃO FAMILIAR
jwhonce,https://github.com/openshift/origin-server,32564a0839b1517d762afab2013c26c0959bac00,PHP,NÃO FAMILIAR
abenari,https://github.com/theforeman/foreman,387b764b614170f23b3552aca498612e341652db,Ruby,FAMILIAR
autor nulo,https://github.com/centreon/centreon,434e291eebcd8f56771ac96b37831634fa52b6a8,PHP,NÃO FAMILIAR
kaniini,https://github.com/atheme/charybdis,ac0707aa61d9c20e9b09062294701567c9f41595,C,FAMILIAR
ares,https://github.com/jsomara/katello,65f1e42b7bda0f3410931c50598540d944d8bf0d,Shell,NÃO FAMILIAR
minipli,https://github.com/torvalds/linux,ecd7918745234e423dd87fcc0c077da557909720,C,FAMILIAR
minipli,https://github.com/torvalds/linux,1f86840f897717f86d523a13e99a447e6a5d2fa5,C,FAMILIAR
minipli,https://github.com/torvalds/linux,7b789836f434c87168eab067cfbed1ec4783dffd,C,FAMILIAR
minipli,https://github.com/torvalds/linux,f778a636713a435d3a922c60b1622a91136560c1,C,FAMILIAR
minipli,https://github.com/torvalds/linux,4c87308bdea31a7b4828a51f6156e6f721a1fcc9,C,FAMILIAR
minipli,https://github.com/torvalds/linux,43da5f2e0d0c69ded3d51907d9552310a6b545e8,C,FAMILIAR
minipli,https://github.com/torvalds/linux,2d8a041b7bfe1097af21441cb77d6af95f4f4680,C,FAMILIAR
minipli,https://github.com/torvalds/linux,7b07f8eb75aa3097cdfd4f6eac3da49db787381d,C,FAMILIAR
minipli,https://github.com/torvalds/linux,3592aaeb80290bda0f2cf0b5456c97bfc638b192,C,FAMILIAR
minipli,https://github.com/torvalds/linux,04d4fbca1017c11381e7d82acea21dd741e748bc,C,FAMILIAR
minipli,https://github.com/torvalds/linux,3f68ba07b1da811bf383b4b701b129bfcb2e4988,C,FAMILIAR
minipli,https://github.com/torvalds/linux,792039c73cf176c8e39a6e8beef2c94ff46522ed,C,FAMILIAR
minipli,https://github.com/torvalds/linux,e15ca9a0ef9a86f0477530b0f44a725d67f889ee,C,FAMILIAR
minipli,https://github.com/torvalds/linux,9344a972961d1a6d2c04d9008b13617bcb6ec2ef,C,FAMILIAR
minipli,https://github.com/torvalds/linux,9ad2de43f1aee7e7274a4e0d41465489299e344b,C,FAMILIAR
minipli,https://github.com/torvalds/linux,f9432c5ec8b1e9a09b9b0e5569e3c73db8de432a,C,FAMILIAR
minipli,https://github.com/torvalds/linux,3c0c5cfdcd4d69ffc4b9c0907cec99039f30a50a,C,FAMILIAR
minipli,https://github.com/torvalds/linux,e862f1a9b7df4e8196ebec45ac62295138aa3fc2,C,FAMILIAR
minipli,https://github.com/torvalds/linux,a117dacde0288f3ec60b6e5bcedae8fa37ee0dfc,C,FAMILIAR
minipli,https://github.com/torvalds/linux,0143fc5e9f6f5aad4764801015bc8d4b4a278200,C,FAMILIAR
minipli,https://github.com/torvalds/linux,fe685aabf7c8c9f138e5ea900954d295bf229175,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,fdf5af0daf8019cec2396cdef8fb042d80fe71fa,C,NÃO FAMILIAR
yunosh,https://github.com/horde/horde,08c699f744b6d2be1a5f3a2ba7203f4631b4c5dc,Markdown,NÃO FAMILIAR
dvhart,https://github.com/torvalds/linux,6f7b0a2a5c0fb03be7c25bd1745baa50582348ef,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,3e10986d1d698140747fcfc2761ec9cb64c1d582,C,NÃO FAMILIAR
scottgonzalez,https://github.com/jquery/jquery-ui,5fee6fd5000072ff32f2d65b6451f39af9e0e39e,HTML,FAMILIAR
ummakynes,https://github.com/torvalds/linux,20e1db19db5d6b9e4e83021595eab0dc8f107bef,C,NÃO FAMILIAR
Adam-,https://github.com/inspircd/inspircd,ed28c1ba666b39581adb860bf51cdde43c84cc89,C++,FAMILIAR
torvalds,https://github.com/torvalds/linux,a70b52ec1aaeaf60f4739edb1b422827cb6f3893,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,b35cc8225845112a616e3a2266d2fde5ab13d3ab,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,82981930125abfd39d7c8378a9cfdf5e1be2002b,C,NÃO FAMILIAR
wwguy,https://github.com/torvalds/linux,2da424b0773cea3db47e1e81db71eeebde8269d4,C,NÃO FAMILIAR
kohsuke,https://github.com/jenkinsci/jenkins,3dc13b957b14cec649036e8dd517f0f9cb21fb04,Java,FAMILIAR
kohsuke,https://github.com/jenkinsci/jenkins,94a8789b699132dd706021a6be1b78bc47f19602,Java,FAMILIAR
kohsuke,https://github.com/jenkinsci/jenkins,c3d8e05a1b3d58b6c4dcff97394cb3a79608b4b2,Java,FAMILIAR
antirez,https://github.com/antirez/redis,697af434fbeb2e3ba2ba9687cd283ed1a2734fa5,C,FAMILIAR
autor nulo,https://github.com/rack/rack,f95113402b7239f225282806673e1b6424522b18,Ruby,NÃO FAMILIAR
kientzle,https://github.com/libarchive/libarchive,22531545514043e04633e1c015c7540b9de9dbe4,C,FAMILIAR
dprince,https://github.com/openstack/glance,e96273112b5b5da58d970796b7cfce04c5030a89,Python,FAMILIAR
autor nulo,https://github.com/torvalds/linux,48856286b64e4b66ec62b94e504d0b29c1ade664,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,7d5145d8eb2b9791533ffe4dc003b129b9696c48,C,NÃO FAMILIAR
jbeulich,https://github.com/torvalds/linux,13d2b4d11d69a92574a55bfd985cfb0ca77aebdc,C,NÃO FAMILIAR
fabbione,https://github.com/corosync/corosync,b3f456a8ceefac6e9f2e9acc2ea0c159d412b595,C,FAMILIAR
raggi,https://github.com/rack/rack,6f237e4c9fab649d3750482514f0fde76c56ab30,Ruby,NÃO FAMILIAR
raggi,https://github.com/rack/rack,0cd7e9aa397f8ebb3b8481d67dbac8b4863a7f07,Ruby,NÃO FAMILIAR
raggi,https://github.com/rack/rack,9a81b961457805f6d1a5c275d053068440421e11,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/puppetlabs/puppetlabs-cinder,7da792fbd40c0e6eae1ee093aa00e0b177bd2ebc,Perl,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,c903f0456bc69176912dee6dd25c6a66ee1aed00,C,NÃO FAMILIAR
vvuksan,https://github.com/ganglia/ganglia-web,31d348947419058c43b8dfcd062e2988abd5058e,PHP,FAMILIAR
davidvossel,https://github.com/ClusterLabs/pacemaker,564f7cc2a51dcd2f28ab12a13394f31be5aa3c93,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,77c1090f94d1b0b5186fb13a1b71b47b1343f87f,C,NÃO FAMILIAR
aagit,https://github.com/torvalds/linux,027ef6c87853b0a9df53175063028edb4950d476,C,FAMILIAR
pcmoore,https://github.com/torvalds/linux,89d7ae34cdda4195809a5a987f697a517a2a3177,C,FAMILIAR
mstsirkin,https://github.com/torvalds/linux,bd97120fc3d1a11f3124c7c9ba1d91f51829eb85,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,a67adb997419fb53540d4a4f79c6471c60bc69b6,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,0a9ab9bdb3e891762553f667066190c1d22ad62b,C,NÃO FAMILIAR
oyejorge,https://github.com/oyejorge/gpEasy-CMS,40f1b4a5749a621cd27c5ca39900dbcf8701969d,PHP,FAMILIAR
oleg-nesterov,https://github.com/torvalds/linux,9899d11f654474d2d54ea52ceaa2a1f4db3abd68,C,FAMILIAR
kees,https://github.com/torvalds/linux,2ca39528c01a933f6689cd6505ce65bd6d68a530,C,FAMILIAR
gsliepen,https://github.com/gsliepen/tinc,17a33dfd95b1a29e90db76414eb9622df9632320,C,FAMILIAR
dlitz,https://github.com/dlitz/pycrypto,19dcf7b15d61b7dc1a125a367151de40df6ef175,Python,FAMILIAR
realtimeprojects,https://github.com/realtimeprojects/quixplorer,7ac119cebd3b6bfe16a30fd1d5290127310a4436,PHP,NÃO FAMILIAR
autor nulo,https://github.com/markevans/dragonfly,a8775aacf9e5c81cf11bec34b7afa7f27ddfe277,Markdown,NÃO FAMILIAR
minipli,https://github.com/torvalds/linux,6e601a53566d84e1ffd25e7b6fe0b6894ffd79c0,C,FAMILIAR
gthelen,https://github.com/torvalds/linux,5f00110f7273f9ff04ac69a5f85bb535a4fd0987,C,NÃO FAMILIAR
AlanStern,https://github.com/torvalds/linux,0720a06a7518c9d0c0125bd5d1f3b6264c55c3dd,C,NÃO FAMILIAR
wfr,https://github.com/torvalds/linux,1ee0a224bc9aad1de496c795f96bc6ba2c394811,C,FAMILIAR
dhowells,https://github.com/torvalds/linux,0da9dfdd2cd9889201bc6f6f43580c99165cd087,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,c300aa64ddf57d9c5d9c898a64b36877345dd4a9,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,0b79459b482e85cb7426aa7da683a9f2c97aeae1,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,a2c118bfab8bc6b8bb213abfc35201e441693d55,C,NÃO FAMILIAR
jnunemaker,https://github.com/jnunemaker/crack,e3da1212a1f84a898ee3601336d1dbbf118fb5f6,Ruby,FAMILIAR
kingfo,https://github.com/jonrohan/ZeroClipboard,a0e02933f5f7ce5f364fbad36a005f0a349f0696,Java,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,eb178619f930fa2ba2348de332a1ff1c66a31424,C,NÃO FAMILIAR
minipli,https://github.com/torvalds/linux,864745d291b5ba80ea0bd0edcbe67273de368836,C,FAMILIAR
minipli,https://github.com/torvalds/linux,276bdb82dedb290511467a5a4fdbe9f0b52dce6f,C,FAMILIAR
groeck,https://github.com/torvalds/linux,726bc6b092da4c093eb74d13c07184b18c1af0f1,C,FAMILIAR
larsclausen,https://github.com/torvalds/linux,8d0c2d10dd72c5292eda7a06231056a4c972e4cc,C,FAMILIAR
ebiederm,https://github.com/torvalds/linux,e66eded8309ebf679d3d3c1f5820d1f2ca332c71,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,c0f5ecee4e741667b2493c742b60b6218d40b3aa,C,NÃO FAMILIAR
brenosilva,https://github.com/SpiderLabs/ModSecurity,d4d80b38aa85eccb26e3c61b04d16e8ca5de76fe,C,FAMILIAR
kees,https://github.com/torvalds/linux,12176503366885edd542389eed3aaf94be163fdb,C,FAMILIAR
kees,https://github.com/torvalds/linux,715230a44310a8cf66fbfb5a46f9a62a9b2de424,C,FAMILIAR
ruleant,https://github.com/phpmyadmin/phpmyadmin,79089c9bc02c82c15419fd9d6496b8781ae08a5a,PHP,FAMILIAR
autor nulo,https://github.com/torvalds/linux,fa3d315a4ce2c0891cdde262562e710d95fba19e,C,NÃO FAMILIAR
aYasuharuYamada,https://github.com/bagder/curl,2eb8dcf26cb37f09cffe26909a646e702dbcab66,C,FAMILIAR
ebiederm,https://github.com/torvalds/linux,3151527ee007b73a0ebd296010f1c0454a919c7d,C,NÃO FAMILIAR
ebiederm,https://github.com/torvalds/linux,132c94e31b8bca8ea921f9f96a57d684fa4ae0a9,C,NÃO FAMILIAR
ebiederm,https://github.com/torvalds/linux,92f28d973cce45ef5823209aab3138eb45d8b349,C,NÃO FAMILIAR
ebiederm,https://github.com/torvalds/linux,6708075f104c3c9b04b23336bb0366ca30c3931b,C,NÃO FAMILIAR
amluto,https://github.com/torvalds/linux,e3211c120a85b792978bcb4be7b2886df18d27f0,C,FAMILIAR
torvalds,https://github.com/torvalds/linux,83f1b4ba917db5dc5a061a44b3403ddb6e783494,C,FAMILIAR
tytso,https://github.com/torvalds/linux,0e9a9a1ad619e7e987815d20262d36a2f95717ca,C,FAMILIAR
jasowang,https://github.com/qemu/qemu,5f5a1318653c08e435cfa52f60b6a712815b659d,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,6ec82562ffc6f297d0de36d65776cff8e5704867,C,NÃO FAMILIAR
chirino,https://github.com/fusesource/hawtjni,92c266170ce98edc200c656bd034a237098b8aa5,Java,FAMILIAR
autor nulo,https://github.com/torvalds/linux,929473ea05db455ad88cdc081f2adc556b8dc48f,C,NÃO FAMILIAR
syzzer,https://github.com/OpenVPN/openvpn,11d21349a4e7e38a025849479b36ace7c2eec2ee,C,FAMILIAR
FHenry,https://github.com/Dolibarr/dolibarr,9427e32e2ed54c1a2bc519a88c057207836df489,PHP,FAMILIAR
eldy,https://github.com/Dolibarr/dolibarr,8a90598b23e1b2689848187941f7a96b04907005,PHP,FAMILIAR
eldy,https://github.com/Dolibarr/dolibarr,526a80dd202bbca396687a502d52c27e06e97fff,PHP,FAMILIAR
rantala,https://github.com/torvalds/linux,8176cced706b5e5d15887584150764894e94e02f,C,FAMILIAR
rwmjones,https://github.com/libguestfs/libguestfs,fa6a76050d82894365dfe32916903ef7fee3ffcd,C,FAMILIAR
alextutubalin,https://github.com/LibRaw/LibRaw,19ffddb0fe1a4ffdb459b797ffcf7f490d28b5a6,C++,NÃO FAMILIAR
alextutubalin,https://github.com/LibRaw/LibRaw,2f912f5b33582961b1cdbd9fd828589f8b78f21d,C++,NÃO FAMILIAR
smagnani,https://github.com/torvalds/linux,baff42ab1494528907bf4d5870359e31711746ae,Swift,NÃO FAMILIAR
DarthGandalf,https://github.com/znc/znc,2bd410ee5570cea127233f1133ea22f25174eb28,C++,FAMILIAR
konradwilk,https://github.com/torvalds/linux,604c499cbbcc3d5fe5fb8d53306aa0fae1990109,C,FAMILIAR
ephox-gcc-plugins,https://github.com/torvalds/linux,b9e146d8eb3b9ecae5086d373b50fa0c1f3e7f0f,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,f1923820c447e986a9da0fc6bf60c1dccdf0408e,C,NÃO FAMILIAR
bagder,https://github.com/bagder/curl,192c4f788d48f82c03e9cef40013f34370e90737,C,FAMILIAR
edsiper,https://github.com/monkey/monkey,15f72c1ee5e0afad20232bdf0fcecab8d62a5d89,C,FAMILIAR
vyasevich,https://github.com/torvalds/linux,f2815633504b442ca0b0605c16bf3d88a3a0fcea,C,NÃO FAMILIAR
chipx86,https://github.com/reviewboard/reviewboard,4aaacbb1e628a80803ba1a55703db38fccdf7dbf,JavaScript,FAMILIAR
LawnGnome,https://github.com/LawnGnome/php-radius,13c149b051f82b709e8d7cc32111e84b49d57234,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,a963a37d384d71ad43b3e9e79d68d42fbe0901f3,C,NÃO FAMILIAR
minipli,https://github.com/torvalds/linux,a5cc68f3d63306d0d288f31edfc2ae6ef8ecd887,C,FAMILIAR
NicolasDichtel,https://github.com/torvalds/linux,85dfb745ee40232876663ae206cba35f24ab2a40,C,FAMILIAR
LBRapid,https://github.com/spree/spree_auth_devise,038d74771d3b5c13d13b738b73dfda1033a99f65,Ruby,NÃO FAMILIAR
minipli,https://github.com/torvalds/linux,9a5467bf7b6e9e02ec9c3da4e23747c05faeaac6,C,FAMILIAR
brendo,https://github.com/symphonycms/symphony-2,6c8aa4e9c810994f7632837487426867ce50f468,PHP,FAMILIAR
torvalds,https://github.com/torvalds/linux,b4cbb197c7e7a68dbad0d491242e3ca67420c13e,C,FAMILIAR
torvalds,https://github.com/torvalds/linux,fc9bbca8f650e5f738af8806317c0a041a48ae4a,C,FAMILIAR
minipli,https://github.com/torvalds/linux,29cd8ae0e1a39e239a3a7b67da1986add1199fc0,C,FAMILIAR
minipli,https://github.com/torvalds/linux,84d73cd3fb142bf1298a8c13fd4ca50fd2432372,C,FAMILIAR
minipli,https://github.com/torvalds/linux,c085c49920b2f900ba716b4ca1c1a55ece9872cc,C,FAMILIAR
chillu,https://github.com/chillu/silverstripe-framework,3e88c98ca513880e2b43ed7f27ade17fef5d9170,PHP,FAMILIAR
brenosilva,https://github.com/SpiderLabs/ModSecurity,0840b13612a0b7ef1ce7441cf811dcfc6b463fba,C,FAMILIAR
kees,https://github.com/torvalds/linux,cea4dcfdad926a27a18e188720efe0f2c9403456,C,FAMILIAR
kees,https://github.com/torvalds/linux,d049f74f2dbe71354d43d393ac3a188947811348,C,FAMILIAR
rostedt,https://github.com/torvalds/linux,12ae030d54ef250706da5642fc7697cc60ad0df7,C,FAMILIAR
minipli,https://github.com/torvalds/linux,72a763d805a48ac8c0bf48fdb510e84c12de51fe,C,FAMILIAR
harveykane,https://github.com/JojoCMS/Jojo-CMS,972757c4500d94b4b1306bf092e678add3a987d8,PHP,NÃO FAMILIAR
minipli,https://github.com/torvalds/linux,9b3e617f3df53822345a8573b6d358f6b9e5ed87,C,FAMILIAR
minipli,https://github.com/torvalds/linux,ef3313e84acbf349caecae942ab3ab731471f1a1,C,FAMILIAR
minipli,https://github.com/torvalds/linux,4683f42fde3977bdb4e8a09622788cc8b5313778,C,FAMILIAR
minipli,https://github.com/torvalds/linux,e11e0455c0d7d3d62276a0c55d9dfbc16779d691,C,FAMILIAR
minipli,https://github.com/torvalds/linux,c8c499175f7d295ef867335bceb9a76a2c3cdc38,C,FAMILIAR
minipli,https://github.com/torvalds/linux,2d6fbfe733f35c6b355c216644e08e149c61b271,C,FAMILIAR
minipli,https://github.com/torvalds/linux,5ae94c0d2f0bed41d6718be743985d61b7f5c47d,C,FAMILIAR
minipli,https://github.com/torvalds/linux,a5598bd9c087dc0efc250a5221e5d0e6f584ee88,C,FAMILIAR
minipli,https://github.com/torvalds/linux,b860d3cc62877fad02863e2a08efff69a19382d2,C,FAMILIAR
minipli,https://github.com/torvalds/linux,c77a4b9cffb6215a15196ec499490d116dfad181,C,FAMILIAR
minipli,https://github.com/torvalds/linux,3ce5efad47b62c57a4f5c54248347085a750ce0e,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,c802d759623acbd6e1ee9fbdabae89159a513913,C,NÃO FAMILIAR
minipli,https://github.com/torvalds/linux,d26d6504f23e803824e8ebd14e52d4fc0a0b09cb,C,FAMILIAR
minipli,https://github.com/torvalds/linux,4a184233f21645cf0b719366210ed445d1024d72,C,FAMILIAR
minipli,https://github.com/torvalds/linux,60085c3d009b0df252547adb336d1ccca5ce52ec,C,FAMILIAR
minipli,https://github.com/torvalds/linux,680d04e0ba7e926233e3b9cee59125ce181f66ba,C,FAMILIAR
minipli,https://github.com/torvalds/linux,d5e0d0f607a7a029c6563a0470d88255c89a8d11,C,FAMILIAR
nijel,https://github.com/phpmyadmin/phpmyadmin,dedd542cdaf1606ca9aa3f6f8f8adb078d8ad549,PHP,NÃO FAMILIAR
lem9,https://github.com/phpmyadmin/phpmyadmin,ffa720d90a79c1f33cf4c5a33403d09a67b42a66,PHP,FAMILIAR
lem9,https://github.com/phpmyadmin/phpmyadmin,1f6bc0b707002e26cab216b9e57b4d5de764de48,PHP,FAMILIAR
lem9,https://github.com/phpmyadmin/phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a,PHP,FAMILIAR
dpp,https://github.com/lift/framework,099d9c86cf6d81f4953957add478ab699946e601,Scala,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,6a76f8c0ab19f215af2a3442870eeb5f0e81998d,C,NÃO FAMILIAR
jtlayton,https://github.com/torvalds/linux,ea702b80e0bbb2448e201472127288beb82ca2fe,C,FAMILIAR
autor nulo,https://github.com/DavidJClark/phpVMS-PopUpNews,5cadf9cbf4d0872a879666ea594be356fad5897e,PHP,NÃO FAMILIAR
autor nulo,https://github.com/DavidJClark/phpVMS-PopUpNews,efaffa04ef87db1722d69ac7bfc07be71ce2dccf,PHP,NÃO FAMILIAR
adrianschroeter,https://github.com/openSUSE/open-build-service,06ad7fdbdd7eb2fef8947d14c4cdd00d8f6387b1,Ruby,NÃO FAMILIAR
vladpaiu,https://github.com/OpenSIPS/opensips,54e027adfa486cfcf993828512b2e273aeb163c2,C,NÃO FAMILIAR
ruleant,https://github.com/phpmyadmin/phpmyadmin,9b3551601ce714adb5e3f428476052f0ec6093bf,PHP,FAMILIAR
autor nulo,https://github.com/FreeRDP/FreeRDP,7d58aac24fe20ffaad7bd9b40c9ddf457c1b06e7,C,NÃO FAMILIAR
strssndktn,https://github.com/torvalds/linux,307f2fb95e9b96b3577916e73d92e104f8f26494,C,NÃO FAMILIAR
mstsirkin,https://github.com/torvalds/linux,dd7633ecd553a5e304d349aa6f8eb8a0417098c5,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,c7e8e8a8f7a70b343ca1e0f90a31e35ab2d16de1,C,NÃO FAMILIAR
strssndktn,https://github.com/torvalds/linux,8822b64a0fa64a5dd1dfcf837c5b0be83f8c05d1,C,NÃO FAMILIAR
strssndktn,https://github.com/torvalds/linux,75a493e60ac4bbe2e977e7129d6d8cbb0dd236be,C,NÃO FAMILIAR
oetiker,https://github.com/oetiker/SmokePing,bad9f9c28f0939b269f90072aa4cf41f20f15563,Perl,FAMILIAR
error ao obter,https://github.com/rcook/rgpg,b819b13d198495f3ecd2762a0dbe27bb6fae3505,Ruby,NÃO FAMILIAR
oleg-nesterov,https://github.com/torvalds/linux,6160968cee8b90a5dd95318d716e31d7775c4ef3,C,FAMILIAR
autor nulo,https://github.com/torvalds/linux,9955ac47f4ba1c95ecb6092aeaefb40a22e99268,C,NÃO FAMILIAR
jtlayton,https://github.com/torvalds/linux,1fc29bacedeabb278080e31bb9c1ecb49f143c3b,C,FAMILIAR
jacobian,https://github.com/django/django,cbe6d5568f4f5053ed7228ca3c3d0cce77cf9560,Python,FAMILIAR
TomasTomecek,https://github.com/scipy/scipy,bd296e0336420b840fcd2faabb97084fd252a973,Python,FAMILIAR
wildea01,https://github.com/torvalds/linux,c95eb3184ea1a3a2551df57190c81da695e2144b,C,NÃO FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,e43a0a232dbf6d3c161823c2e07c52e76227a1bc,C,FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,2960576378d17d71cc8dccc926352ce568b5eec1,C,FAMILIAR
michaelni,https://github.com/FFmpeg/FFmpeg,c94f9e854228e0ea00e1de8769d8d3f7cab84a55,C,FAMILIAR
ebiederm,https://github.com/torvalds/linux,2433c8f094a008895e66f25bd1773cdb01c91d01,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,e9c6a182649f4259db704ae15a91ac820e63b0ca,C,NÃO FAMILIAR
amluto,https://github.com/torvalds/linux,d661684cf6820331feae71146c35da83d794467e,C,FAMILIAR
wtarreau,https://github.com/torvalds/linux,712f4aad406bb1ed67f3f98d04c044191f0ff593,C,FAMILIAR
borkmann,https://github.com/torvalds/linux,95ee62083cb6453e056562d91f597552021e6ae7,C,FAMILIAR
gashcrumb,https://github.com/jboss-fuse/fuse,e280cb370323eeb759030919d5111ed809e8ded5,CoffeeScript,NÃO FAMILIAR
strssndktn,https://github.com/torvalds/linux,2811ebac2521ceac84f2bdae402455baa6a7fb47,C,NÃO FAMILIAR
sitaramc,https://github.com/sitaramc/gitolite,3dad4f8e3214d6ab5f71823019a624fa48b055a3,Perl,FAMILIAR
atrol,https://github.com/mantisbt/mantisbt,0002d106a6cd35cb0a6fe03246531a4e3f32c9d0,PHP,NÃO FAMILIAR
jpirko,https://github.com/torvalds/linux,c547dbf55d5f8cf615ccc0e7265e98db27d3fb8b,C,FAMILIAR
